timestamp,tic,open,high,low,close,volume,EMA_8,EMA_21,EMA_50,EMA_100,EMA_200,price_change_pct,diff_close_to_ema8,diff_close_to_ema21,diff_close_to_ema50,diff_close_to_ema100,diff_close_to_ema200,diff_ema8_21,diff_ema21_50,diff_ema50_100,diff_ema100_200,VWAP_28,RSI_35,MACD_line,MACD_signal,MACD_histogram,ATR_14,MFI_14,VROC_14,AD_Line,CMF_14,Pattern_Doji,Pattern_Hammer,Pattern_Shooting Star,Pattern_Bullish Engulfing,Pattern_Bearish Engulfing
2020-03-16 00:00:00,BTCUSDT,5326.48,5361.94,4426.37,4579.02,179.466816,5485.441925431888,6623.967987527951,7783.930019538887,8337.771339175766,8479.670099472385,-14.650776135872237,-16.524136756046722,-30.87194852659788,-41.17341768867473,-45.081007697044114,-46.00002186069819,-17.18797651558334,-14.902010027058942,-6.642558270153154,-1.673399538331663,5878.812685746749,26.77393528691111,-856.2666033927626,-530.9352745074315,-325.3313288853311,840.7442857142859,11.248958251839383,7.154466509900441,238.8946194507348,0.0442265955792488,False,False,False,False,False
2020-03-16 12:00:00,BTCUSDT,4558.02,5206.96,4493.61,5023.0,346.429516,5382.677053113692,6478.425443207228,7675.658254066774,8272.132302756443,8445.27537211445,9.695961144524356,-6.682122103268876,-22.465728068743527,-34.559358510539774,-39.278050493386885,-40.52295776422519,-16.913807215956357,-15.5977868116421,-7.210644448843155,-2.0501767169097977,5805.308360067126,30.914355245253915,-894.800945468267,-576.418483377536,-318.382462090731,870.442142857143,16.471834185479977,152.0133038011127,406.6483836785052,0.0478815272048183,False,False,False,False,False
2020-03-17 00:00:00,BTCUSDT,5018.11,5421.74,4950.17,5267.36,172.506198,5357.051041310649,6368.328584733844,7581.215185279842,8212.631861117701,8413.654323635701,4.8648218196297055,-1.6742614662246351,-17.288187474702323,-30.520901052545867,-35.86270407495002,-37.395098522138085,-15.879795302136715,-15.998577680541432,-7.688359669782225,-2.389240807686692,5777.164728823968,31.84611815012072,-920.02117577462,-619.3688199271714,-300.6523558474487,886.2257142857143,17.97083440199306,320.0018640108635,466.20631589722126,0.0520913177075669,False,False,False,False,False
2020-03-17 12:00:00,BTCUSDT,5254.16,5522.61,5055.25,5320.37,134.605408,5348.899698797171,6273.0596224853125,7492.554589778672,8155.35934901636,8382.875375141813,1.0063865010175863,-0.5333750940139533,-15.187000918506625,-28.99124142174369,-34.76228609544098,-36.53287491572669,-14.73220372998782,-16.27609052000759,-8.12722935768159,-2.714057121737949,5736.393299193752,32.22296560480025,-939.2126772823248,-659.3493020965657,-279.8633751857592,890.7678571428571,20.29393485380386,27.45243935446325,484.31652655932334,0.0592685126145384,False,False,False,False,False
2020-03-18 00:00:00,BTCUSDT,5337.47,5437.71,5014.78,5133.23,134.168583,5300.973099064467,6169.43874771392,7400.032056846176,8095.5152034912835,8350.540595289656,-3.517424540022596,-3.1643831411646084,-16.79583492255088,-30.63232752821703,-36.5916822960664,-38.5281714228713,-14.076898793610074,-16.629567273208856,-8.590968322129427,-3.0539985871361024,5711.14322104748,32.15243529994312,-960.528493448668,-696.9967010155785,-263.53179243308955,907.32,20.080973446151237,191.4718967028504,425.30113040513686,0.0511821378898166,False,False,False,False,True
2020-03-18 12:00:00,BTCUSDT,5124.8,5411.39,5000.05,5390.21,433.408219,5320.803521494585,6098.599770649018,7321.215505597306,8041.944803422149,8321.084569465878,5.006204670353753,1.304436035366314,-11.61561337502937,-26.375476915288044,-32.97380009738112,-35.22226634038413,-12.75368573779452,-16.699627732765947,-8.962126891472137,-3.354607968629832,5669.954163222669,33.185215860855166,-969.6297348483612,-731.0758302446764,-238.5539046036849,909.5407142857142,25.808373294548787,531.1406262701028,814.0767531177827,0.1013838683111171,False,False,False,True,False
2020-03-19 00:00:00,BTCUSDT,5394.56,5662.36,5252.01,5624.85,122.5311,5388.3694056069,6055.531609680926,7254.6913681229025,7994.081539988047,8294.256364794575,4.353077152838214,4.388722758076483,-7.112201495115611,-22.466033155930266,-29.63732016163034,-32.183793789217994,-11.017401065291104,-16.52943864312522,-9.24921979049828,-3.6190685650932752,5643.90093092388,35.099175577503885,-968.3686587486692,-760.7374338076754,-207.6312249409937,771.3364285714285,32.615736519822946,-85.79671959098212,914.206773254252,0.2260000383595195,False,False,False,False,False
2020-03-19 12:00:00,BTCUSDT,5638.32,6397.65,5618.31,6179.03,358.168699,5564.071759916477,6066.758736073569,7212.508569372985,7958.139925334817,8273.209336289157,9.852351618265365,11.052306056037525,1.85059714438378,-14.328975271676253,-22.35585126709074,-25.312780701720705,-8.285923308076573,-15.885594065907938,-9.369417514111648,-3.808309425609923,5644.590321866673,37.34103271844641,-947.5955356172208,-784.0946965338686,-163.50083908335216,699.3164285714286,46.96113228045615,-70.53922603244479,1071.4289252391366,0.4645556025075447,False,False,False,False,False
2020-03-20 00:00:00,BTCUSDT,6166.81,6904.12,6065.59,6650.1,201.969539,5805.411368823927,6119.78976006688,7190.453331358359,7932.238144635118,8257.058994634539,7.623688507743132,14.550021996928574,8.665497684144702,-7.51487154505013,-16.163636558267957,-19.46163877088374,-5.137078291387543,-14.890070513665624,-9.351519706685274,-3.933856476143507,5656.072663640308,39.25282734883402,-911.8486314287612,-800.0639383957301,-111.78469303303098,613.5764285714286,83.55071987001011,-90.55947583158505,1151.0312208565983,0.2616937979042229,False,False,False,False,False
2020-03-20 12:00:00,BTCUSDT,6651.9,6704.27,5685.74,6205.0,340.772078,5894.2088424186095,6127.536145515345,7151.808102677639,7898.035409097789,8236.64049717549,-6.693132434098736,5.272822288629012,1.264192534243139,-13.238723537942157,-21.436158758513194,-24.665887722939708,-3.807848661447792,-14.321860184962262,-9.448264888260272,-4.110961115685634,5663.27030843683,37.82757471841965,-891.6982625275614,-811.518228912209,-80.18003361535239,605.9921428571428,71.11451418828017,29.45099490519214,1157.719324141941,0.2254866647827032,False,False,False,False,False
2020-03-21 00:00:00,BTCUSDT,6208.38,6375.84,5871.38,6116.24,165.774153,5943.549099658919,6126.509223195768,7111.197588847143,7862.752331689911,8215.541984765783,-1.4304593070104787,2.905518192000655,-0.1676194847938437,-13.991420944449452,-22.21248054133406,-25.55281183710769,-2.986368205309119,-13.84701174940931,-9.558418110331592,-4.294173819938544,5662.425761417706,37.83648933526037,-874.396055102884,-819.3779571860433,-55.0180979168407,611.8435714285714,68.69394067970715,100.88621477638694,1152.8755089430745,0.2129899011901069,False,False,False,False,False
2020-03-21 12:00:00,BTCUSDT,6121.97,6451.84,6054.37,6165.0,183.734627,5992.760410845825,6130.0083847234255,7074.091801049217,7829.133473636646,8195.138581932293,0.7972218225576588,2.874127736567805,0.5708249170388905,-12.851003727635849,-21.25565337773777,-24.77247409101917,-2.2389524657035595,-13.34564835850401,-9.644000515892484,-4.466124698642355,5653.61142529275,38.239629124604974,-855.3440925835639,-823.8737241107334,-31.4703684728305,609.2107142857143,72.87847825262264,81.27432652186363,1071.4206101490272,0.1961459581522665,False,False,False,False,False
2020-03-22 00:00:00,BTCUSDT,6148.07,6403.69,6114.51,6142.83,91.285244,6026.109208435642,6131.173986112205,7037.571730419836,7795.74132564384,8174.717601017544,-0.3596107055961028,1.936917960281339,0.1901106364653335,-12.713784877706097,-21.20274720002114,-24.85575282459453,-1.7136159879746715,-12.8794103851153,-9.725432945421494,-4.635955562875116,5649.465011421232,38.018857859710174,-836.9997857401522,-825.5144818144107,-11.485303925741505,602.0864285714285,70.19510648011324,124.24491129262518,998.01487448349,0.1605725057385402,True,False,False,False,False
2020-03-22 12:00:00,BTCUSDT,6141.94,6141.94,5762.84,5818.52,290.797614,5979.978273227723,6102.750896465641,6989.765780207294,7756.588428106338,8151.2728487686145,-5.279488444251257,-2.69998093388681,-4.657422550709884,-16.75658122227606,-24.986093384607877,-28.61826480414056,-2.011758718662775,-12.690194659360198,-9.886081426216055,-4.8419974154331005,5628.312070768331,34.882689701584724,-828.9212515508143,-825.9403280314611,-2.980923519353155,574.5049999999999,61.01583169068526,9.475949651326598,792.6385801749705,0.137165431520133,False,False,False,False,False
2020-03-23 00:00:00,BTCUSDT,5810.22,5990.54,5696.92,5822.44,106.013538,5944.969768066007,6077.268087696037,6943.9882986305365,7718.288459232946,8128.100382611713,0.0673710840557229,-2.061066293796609,-4.19313553423715,-16.151356402079823,-24.563068214495807,-28.366534295567607,-2.176937362659379,-12.48159089071954,-10.032018946845117,-5.041915134998457,5587.138196777802,35.020363633001566,-819.7339131033477,-825.164526165447,5.430613062099269,528.43,61.84865205868706,-40.928612674557066,777.2647757745887,0.1746727514151466,True,False,False,False,False
2020-03-23 12:00:00,BTCUSDT,5848.38,6586.88,5848.38,6481.71,219.897147,6064.24537516245,6114.035534269124,6925.859737899928,7693.801757069917,8111.71838875488,11.322916165731222,6.884032538448646,6.013613490959673,-6.4129184636737016,-15.754132941573554,-20.09448936263036,-0.8143583534573914,-11.72163795331158,-9.98130759561512,-5.152011098712612,5569.721692822047,38.33561164271664,-788.7689888643054,-820.6150840028043,31.84609513849898,532.0792857142857,61.15791959177238,-36.52470795819834,934.530689328441,0.1786021667769929,False,False,False,False,False
2020-03-24 00:00:00,BTCUSDT,6499.47,6830.63,6387.89,6727.14,103.680573,6211.555291793016,6169.772303881021,6918.066807001892,7674.659940098235,8097.941489364284,3.786500784515212,8.300412440797194,9.033845475437952,-2.759828899146382,-12.346083702649455,-16.927777153794878,0.6772209062838886,-10.816526119168286,-9.858327782620409,-5.227026520529705,5571.056033923598,39.63733752038914,-751.2957676435444,-811.9501694578969,60.65440181435247,530.0199999999999,60.68135014370667,-39.89747950969275,989.7408169213398,0.1813542047360382,False,False,False,False,False
2020-03-24 12:00:00,BTCUSDT,6734.97,6791.92,6462.89,6749.94,89.856929,6331.196338061235,6222.514821710019,6911.473598884171,7656.348654155696,8084.528539221357,0.3389256058295098,6.61397371964923,8.476077492814046,-2.337180292640495,-11.838654365142029,-16.50793280952281,1.7465850940528505,-9.968334065334233,-9.72885495316652,-5.296287631225316,5553.969602193688,39.90556840095309,-715.076907474695,-799.8410117099967,84.76410423530172,520.1392857142856,60.4173381638176,-33.244191050630015,1056.668566944225,0.2013864712561402,True,False,False,False,False
2020-03-25 00:00:00,BTCUSDT,6744.53,6954.56,6474.17,6510.71,97.715889,6371.088262936516,6248.714383372744,6895.757379320086,7633.662740212018,8068.868653258955,-3.544179651967272,2.191489605876698,4.192792317799038,-5.583830145689545,-14.71053645449405,-19.31074504019379,1.958384910172844,-9.383204198682812,-9.66646531297291,-5.393642302891628,5554.098118252646,39.80339783742771,-688.383635460521,-785.9088396788122,97.52520421829126,524.2435714285714,60.58689206461423,-27.169321747998197,973.8178440969758,0.1955074379535761,False,False,False,False,False
2020-03-25 12:00:00,BTCUSDT,6511.97,6793.0,6511.97,6695.91,81.580759,6443.270871172846,6289.368530338857,6887.920227189887,7615.093379019701,8055.207373127026,2.844543836232916,3.9209763779675977,6.463947337479982,-2.787637209152501,-12.070546390831376,-16.874765728090097,2.447023736828094,-8.689875566332226,-9.54910354524667,-5.463720221227183,5546.647917471909,41.22345358731842,-656.8988533568227,-769.7825913885636,112.8837380317409,515.0257142857142,56.08143490489202,-81.17692387370255,999.0297037530622,0.0753747726982144,False,False,False,False,False
2020-03-26 00:00:00,BTCUSDT,6700.0,6769.06,6567.97,6598.87,44.55252,6477.848455356658,6317.50502758078,6876.584924162832,7594.970143791588,8040.716453991434,-1.44924289603654,1.8682367375122384,4.453735631247542,-4.038558779184156,-13.115260823057188,-17.931815681371248,2.538081522307544,-8.130196932747335,-9.45869708541239,-5.543614337732004,5445.181871959176,43.51439556146254,-630.1005151268628,-752.322331855851,122.2218167289882,500.07857142857137,52.96186159245328,-63.63982695005595,968.1692904515552,0.0227134156462132,False,False,False,False,False
2020-03-26 12:00:00,BTCUSDT,6596.42,6772.38,6517.01,6734.11,132.198801,6534.795465277401,6355.378206891618,6870.997672234878,7577.923408270963,8027.715394747738,2.049441798368501,3.050050086213957,5.959232964258431,-1.992253218015634,-11.135153561330254,-16.11424086601402,2.823077597352536,-7.5042881680317715,-9.328752719570993,-5.602988700509477,5509.818963567755,45.21219018646035,-600.2291461305813,-733.3106836401922,133.08153750961094,462.6521428571429,48.48154510319851,-63.09035340913473,1060.745206114436,-0.0049695659897642,False,False,False,True,False
2020-03-27 00:00:00,BTCUSDT,6750.08,6836.61,6600.0,6625.52,64.638683,6554.956472993534,6379.936551719652,6861.371096853119,7559.0639348398545,8013.763201765174,-1.612536771748596,1.0764911605010494,3.84930863010156,-3.4373756137645475,-12.349993899868132,-17.323237121099215,2.743286235765255,-7.016593889729568,-9.229884070315345,-5.673979321290201,5787.721855215337,43.98163539500111,-575.3769891040556,-713.5689718231752,138.19198271911955,419.6578571428572,44.86380380221428,-67.99582584579747,1010.0499675179695,-0.0700528469888162,False,False,False,False,False
2020-03-27 12:00:00,BTCUSDT,6621.85,6687.37,6275.59,6365.87,91.761003,6512.937256772749,6378.657774290592,6841.939681290251,7535.436332169758,7997.366254483929,-3.91893768338184,-2.258078820271373,-0.2004775102080829,-6.958109885009603,-15.520884002121118,-20.400419370179385,2.1051369619385283,-6.771207122251242,-9.20313861479898,-5.776025601618255,5819.490862630927,42.30972805173866,-559.9118655563025,-694.3618335398161,134.4499679835136,376.3185714285714,50.993078525127935,-73.07261688265433,958.5249320289704,-0.1129548093604669,False,False,False,False,False
2020-03-28 00:00:00,BTCUSDT,6359.77,6359.77,6070.29,6245.87,89.67606,6453.588977489916,6366.586158445993,6818.564399671026,7509.900365196099,7979.938431056228,-1.8850526322403691,-3.218658303378769,-1.8960892924671908,-8.399046574945553,-16.831519776935057,-21.730348498775403,1.3665537052145973,-6.628642258579238,-9.205660952960208,-5.890246772216192,5834.180422184143,42.52832481178938,-548.5419692832029,-676.1343505077394,127.59238122453657,361.39857142857136,53.17321762158708,-45.90467912087598,977.6323639095838,-0.103854597156768,False,False,False,False,False
2020-03-28 12:00:00,BTCUSDT,6237.58,6290.44,6032.28,6243.16,192.640129,6406.826982492157,6355.3655985872665,6795.999521252555,7484.816397568453,7962.657053632784,-0.043388671233957,-2.554571599005369,-1.76552547365975,-8.13477869625662,-16.589002743899268,-21.594513515413823,0.8097312909320279,-6.483725039816894,-9.202856018481228,-6.001020172610933,5861.154669782836,42.7593553548977,-537.1800124347601,-658.765058248617,121.58504581385694,351.44785714285706,42.270174492525,4.846937207976596,1099.7114044441364,0.0166779930061495,True,False,False,False,False
2020-03-29 00:00:00,BTCUSDT,6241.06,6266.95,6085.21,6137.8,61.69725,6347.043208605011,6335.586907806606,6770.187775321082,7458.1428055373935,7944.499272004597,-1.687606917009965,-3.2967037048263585,-3.121840339099385,-9.340771575439652,-17.70337254144675,-22.74151221048222,0.180824617594448,-6.419332549367354,-9.22421369708194,-6.121927258286262,5869.462041381324,41.82696525706264,-529.1062799030697,-642.5577109554237,113.451431052354,343.77357142857136,43.02255495050166,-32.41267997267993,1073.7207504329117,0.0454224292084792,False,False,False,False,False
2020-03-29 12:00:00,BTCUSDT,6133.16,6156.62,5867.15,5876.82,184.022061,6242.549162248342,6293.880825278733,6735.153744916333,7426.829482655465,7923.925348900074,-4.2520121216070965,-5.858650893133216,-6.626449353849391,-12.744085397667432,-20.8704062248277,-25.8344855455287,-0.8155804734055703,-6.551786883420016,-9.31320342488626,-6.273353727563971,5894.336065128899,48.97716765974933,-528.9625562217725,-628.3583166137173,99.3957603919448,337.3078571428572,45.711738809793104,-36.71816681411973,901.9935271008568,0.0701024102674169,False,False,False,False,False
2020-03-30 00:00:00,BTCUSDT,5895.02,6390.16,5862.32,6364.2,142.196604,6269.582681748711,6300.2734775261215,6720.60653923334,7405.787314682089,7908.405693687138,8.293260640958877,1.5091485837921628,1.014662660310102,-5.303190078941862,-14.064504831473169,-19.526131479569848,-0.4871343424517844,-6.254391761419329,-9.25196398889781,-6.355495639358293,5946.194108104166,58.96313959634959,-512.2494089750317,-613.8447031588815,101.59529418384987,354.03785714285715,53.19482657770943,34.13060886619972,1030.2032265849427,0.1584713787073051,False,False,False,False,False
2020-03-30 12:00:00,BTCUSDT,6366.36,6607.25,6272.72,6386.47,232.449813,6295.557641360108,6308.109525023747,6707.503145537916,7385.602813401256,7893.262054943983,0.3499261493981942,1.444071579022997,1.2422180475054214,-4.7861795749060345,-13.528114612233388,-19.089598754677056,-0.1989801162114589,-5.954430610738673,-9.181371988118842,-6.431551847752891,6049.242965714677,56.08625011836591,-495.3369856143354,-599.0312384658133,103.69425285147793,323.3299999999999,53.67813503011225,5.708426039743034,955.8329055811764,0.0132421534555107,True,False,False,False,False
2020-03-31 00:00:00,BTCUSDT,6387.83,6516.79,6350.5,6375.84,121.818367,6313.398165502307,6314.266840930679,6694.496747673684,7365.607510165587,7878.163328029118,-0.1664456264571789,0.9890368524337316,0.975143442943976,-4.759980618175905,-13.4376900859782,-19.069461567064952,-0.013757344284862,-5.67973846391267,-9.11141085871973,-6.506031882329067,6091.054620272847,55.04438170812351,-479.32392146171424,-584.0678238403009,104.74390237858664,303.58357142857136,46.56101442869081,17.493917592450035,871.1409733611393,-0.0729035460202474,True,False,False,False,False
2020-03-31 12:00:00,BTCUSDT,6379.65,6495.0,6334.59,6434.43,78.373538,6340.294128724016,6325.190764482435,6684.298051686481,7347.1683515484465,7863.797822277585,0.918937739968384,1.4847240422098318,1.7270504493077348,-3.738134501998122,-12.422994926420635,-18.176558637205627,0.2387811657221575,-5.3724008778070775,-9.022119381846789,-6.569719649525618,6120.768329923877,56.31757181772202,-461.96218246066655,-568.8046186678466,106.84243620718009,291.53928571428565,46.06254980446906,-12.779638841207223,890.3276128303746,-0.1029769965188485,False,False,False,False,False
2020-04-01 00:00:00,BTCUSDT,6419.08,6427.0,6257.15,6292.23,76.899128,6329.613211229791,6322.194331347669,6668.922833973285,7326.278483200952,7848.160331508654,-2.209985966122885,-0.5906081459048296,-0.4739546078027895,-5.648480921901079,-14.114239385958513,-19.825414693198013,0.1173465966608612,-5.199168010451232,-8.972572510517766,-6.649734794693988,6152.566951645389,57.33714617308864,-449.7877857601716,-553.9275145543872,104.13972879421569,269.8885714285714,46.80460662445794,-21.30335323460036,845.1932350245459,-0.0806674372184359,False,False,False,False,False
2020-04-01 12:00:00,BTCUSDT,6302.6,6679.96,6152.38,6641.0,167.934332,6398.810275400948,6351.176664861517,6667.827820876294,7312.708612246477,7836.148785921504,5.542867949836561,3.7849180421883446,4.563301423214352,-0.4023472350665509,-9.185496754534665,-15.251736772388996,0.7499966235070835,-4.748940202435562,-8.818631037618694,-6.679814127769553,6259.12328010974,57.82654813291249,-426.7546054864606,-538.0309009208964,111.27629543443584,287.40928571428566,49.528377567318856,105.85041627278808,988.3248012839188,-0.0063687120676378,False,False,False,False,False
2020-04-02 00:00:00,BTCUSDT,6649.73,6742.08,6558.62,6675.79,148.959407,6460.361325311848,6380.686968055925,6668.140063194871,7300.096362499022,7824.602927355121,0.5238668875169328,3.3346226912122856,4.624941380473135,0.1147236970523951,-8.55202906233014,-14.682060393618515,1.2486799251366312,-4.310843689765272,-8.656821333901064,-6.703299448236584,6295.401111694996,58.49973996599455,-403.90733427003306,-521.2654550895386,117.35812081950552,286.15,55.22467292973752,234.34563746338029,1029.6365565883991,0.0344303283137833,False,False,False,False,False
2020-04-02 12:00:00,BTCUSDT,6693.69,7226.02,6623.38,6826.94,420.90223,6541.823253020326,6421.255425505386,6674.3675116970335,7290.726929578249,7814.67593305308,2.2641515086603947,4.358368240047403,6.3178389210811465,2.285946766275279,-6.361326299256668,-12.639499596846196,1.8776363736605444,-3.792300704869207,-8.454018698473876,-6.704679860859337,6374.401377288056,65.88487858376462,-377.5845894850581,-503.3053468889785,125.7207574039204,310.955,61.97889959017228,218.38581501204385,893.0794013886109,-0.08084298109509,False,False,False,False,False
2020-04-03 00:00:00,BTCUSDT,6786.0,7035.95,6721.94,7008.11,122.462905,6645.442530126919,6474.605841368532,6687.455452414797,7285.130554735116,7806.650401380911,2.6537511681661297,5.457386294877098,8.23994806328938,4.794866296558527,-3.802547568005642,-10.228976069424837,2.638565079388329,-3.182819123967489,-8.204041064601759,-6.680456019313276,6382.515534553477,64.56886618669132,-347.22036172988373,-483.7947237440917,136.57436201420796,316.48357142857145,63.12372207347789,89.45761162862802,993.8272828212084,-0.0076098786389063,False,False,False,False,False
2020-04-03 12:00:00,BTCUSDT,6996.3,7006.27,6607.95,6721.11,252.277607,6662.257523432048,6497.015310335029,6688.775238594609,7273.961830878975,7795.849004352246,-4.09525535415397,0.8833713851642518,3.4491944217600192,0.4834182679486309,-7.600422489599035,-13.786041824979472,2.5433557595925995,-2.866891492378361,-8.044949999602254,-6.694423829680556,6422.617821902558,60.60281613713972,-328.11825959555154,-464.3351657255242,136.21690612997264,315.65357142857147,58.388750026175934,174.9289989779209,884.890376805944,-0.0321224326119463,False,False,False,False,False
2020-04-04 00:00:00,BTCUSDT,6725.64,6896.5,6654.02,6698.91,121.73166,6670.402518224926,6515.369373031845,6689.172680218349,7262.574665911074,7784.934188388542,-0.3303025839481832,0.4273727364605867,2.8170410065753027,0.1455683721612739,-7.761223696009512,-13.950332297071682,2.379498940379167,-2.59827807556063,-7.895299009924772,-6.709877178622559,6445.00320691716,60.09966767672624,-310.8447694896686,-445.1488661960422,134.30409670637363,311.8607142857143,57.37552261653663,35.74599508497585,808.230757530127,-0.0728808100793772,False,False,False,False,False
2020-04-04 12:00:00,BTCUSDT,6704.47,6996.58,6672.71,6862.65,156.952576,6713.124180841609,6546.940339119858,6695.9757123666495,7254.655365596002,7775.757231290149,2.444278248252329,2.2273656069869547,4.822247409124608,2.48917103037759,-5.403500867250333,-11.743000766738795,2.538343609590484,-2.225745427534048,-7.700981302003653,-6.701622108226313,6470.919261325543,62.713930318998784,-289.3626327106504,-425.67558701036825,136.3129542997179,316.5542857142857,64.95720139712051,-18.525503063798304,835.3740983204437,-0.115497840418602,False,False,False,False,False
2020-04-05 00:00:00,BTCUSDT,6891.57,6891.57,6744.54,6785.66,76.192534,6729.243251765696,6568.642126472598,6699.492743254232,7245.368328653507,7765.905517545969,-1.121869831624811,0.8383817633505877,3.3038468126127327,1.2861758352157413,-6.344857953397384,-12.622423944396983,2.4449668927136736,-1.9531421526411603,-7.534131608471611,-6.702852458304849,6483.136327863996,60.53759916874204,-271.7560824410876,-406.43564893920814,134.6795664981206,314.075,64.36571890131623,23.494214085716948,801.7992205549536,-0.1180638875052648,False,False,False,False,False
2020-04-05 12:00:00,BTCUSDT,6774.84,6829.84,6674.97,6771.41,53.388902,6738.613640262209,6587.075569520544,6702.313027832497,7235.983015214823,7756.010039759442,-0.2100016800134385,0.486692982987447,2.798425925647512,1.0309421819089302,-6.420316551849053,-12.694672063498006,2.300536393462013,-1.7193684901527335,-7.375224434056838,-6.704826603869997,6531.905710069242,58.95624052867566,-255.702760473353,-387.59403788097626,131.89127740762325,304.4607142857143,67.64666373121648,-70.98777086297278,814.9025469901571,-0.0400871772327823,True,False,False,False,False
2020-04-06 00:00:00,BTCUSDT,6767.44,7148.21,6767.44,7105.09,149.456779,6820.052831315052,6634.167790473221,6718.108203211615,7233.39107431948,7749.533223443428,4.927777228081021,4.179398250057063,7.098436825837162,5.760279309038034,-1.773733412188703,-8.315897291644568,2.80193457133786,-1.2494650309184543,-7.123669463099554,-6.660299843125331,6570.22792471105,57.49190990874377,-230.0492200562785,-367.900935652889,137.85171559661052,293.9557142857143,68.01122767635496,5.105730232488536,930.5090945618408,-0.0457354537922619,False,False,False,True,False
2020-04-06 12:00:00,BTCUSDT,7117.37,7347.0,7051.07,7332.68,122.259681,6933.969979911707,6697.668900430202,6742.20905798763,7235.357191659688,7745.3854301753345,3.203196581605594,5.750097292653266,9.481076311924152,8.757826061664867,1.3451002592172985,-5.3284040400038775,3.52810930182481,-0.6606166788118375,-6.815809097034184,-6.584930383562596,6608.425888859856,55.74860365307264,-199.12970417376076,-346.804531717998,147.67482754423725,291.1985714285715,66.62573024761815,-47.40383766193867,1040.9365271793183,0.0411206150699115,False,False,False,False,False
2020-04-07 00:00:00,BTCUSDT,7325.21,7448.43,7238.1,7378.42,92.282539,7032.736651042439,6759.555364027456,6767.158506693998,7238.190118557516,7741.734032860158,0.6237828461081119,4.915346132096694,9.155404499916909,9.032764530361586,1.937361124059975,-4.69292837131906,4.041409120913205,-0.1123535477855481,-6.507588280333663,-6.504278139307362,6626.07953535121,60.59509964677584,-169.28083559011156,-324.61406970201216,155.3332341119006,294.3442857142858,71.99411128255784,-24.245792098001115,1071.7851237517991,0.098351416806752,False,False,False,False,False
2020-04-07 12:00:00,BTCUSDT,7378.39,7450.93,7084.68,7197.12,101.354757,7069.266284144119,6799.333967297686,6784.019741725606,7237.376848883109,7736.314987757071,-2.4571656262451835,1.8085853710539697,5.850367618586161,6.089313917139582,-0.5562353560367923,-6.969661765457613,3.9699817385748135,0.2257396964500143,-6.264108068760667,-6.449299694538617,6642.082392279747,59.59911902097655,-147.66764812898873,-302.4957670053842,154.82811887639548,309.0471428571429,67.26169291954129,29.32267648807689,1032.662879391144,0.0689924718478411,False,False,False,False,False
2020-04-08 00:00:00,BTCUSDT,7198.53,7419.96,7155.97,7265.14,67.104188,7112.7937765565375,6841.679970270624,6802.887202834406,7237.92661425176,7731.626679421181,0.9451002623271698,2.141861949457742,6.189415926635726,6.794950193691262,0.3759831675366282,-6.033486855525508,3.962678866360212,0.5702397567323358,-6.010552947037962,-6.385461761668775,6653.706266879628,59.73685514819379,-125.64118893359046,-280.38894474641,154.74775581281955,315.24071428571426,70.704135043172,-12.737387607308124,1021.0590073422028,0.0856519700424767,False,False,False,False,False
2020-04-08 12:00:00,BTCUSDT,7295.39,7390.92,7208.8,7363.77,70.433664,7168.566270655085,6889.142700246021,6824.882606644821,7240.4185624843985,7727.966413954303,1.357578794076919,2.723051192872315,6.889497291688114,7.895921796962627,1.7036506446566044,-4.712706997492601,4.05599916516586,0.941556028211177,-5.739115111281565,-6.308876428209427,6666.336188611061,60.66170434976999,-102.31615644334032,-258.12984620852626,155.81368976518593,290.565,69.46456558299349,-58.05880598613987,1070.492517843411,0.0420132023096038,False,False,False,False,False
2020-04-09 00:00:00,BTCUSDT,7360.5,7368.22,7108.22,7156.41,37.594456,7165.864877176177,6913.439727496383,6837.883680894044,7238.755026593618,7722.279285457246,-2.8159488957422707,-0.131943280235327,3.514462873484911,4.658258811801093,-1.1375578575473306,-7.327749548283018,3.6512236980361568,1.1049624434743248,-5.53784931561932,-6.261418954041343,6672.235274813116,61.92655561637192,-87.57432925318153,-236.81040658910817,149.23607733592664,296.03214285714284,65.64357057465267,-74.76194571585532,1046.8340374944878,0.0093241880255121,False,False,False,False,False
2020-04-09 12:00:00,BTCUSDT,7176.14,7347.03,7121.95,7283.68,35.448833,7192.046015581472,6947.09793408762,6855.365889486435,7239.644630027407,7717.915113462647,1.7784056531137793,1.274101753798638,4.844930489044334,6.24786652409668,0.6082531978151279,-5.626326631983739,3.5259051163213693,1.3381057419833424,-5.307977948905454,-6.196887066054599,6677.956655883467,62.74584715869244,-70.01231780983198,-215.96064549169864,145.94832768186666,269.0635714285714,56.74806440543741,-91.57789375456623,1062.3283337026803,0.1160080653826415,False,False,False,False,False
2020-04-10 00:00:00,BTCUSDT,7280.13,7288.54,6859.47,6907.5,61.609937,7128.813567674478,6943.498121897836,6857.410364408535,7233.067508640725,7709.851281487894,-5.164696966368654,-3.104493694126349,-0.5184436038703256,0.7304453566238487,-4.501098714367008,-10.406832144926296,2.668906112211791,1.2553974884763286,-5.193607605395979,-6.184085210462788,6683.728001319375,53.90695395411744,-65.90980546143874,-197.20429048791613,131.29448502647742,277.2821428571428,50.500315855744816,-49.690939472650925,1014.5116018864968,0.014794717781345,False,False,False,False,False
